,0,1
96,26.9086306,75.7962494
97,26.911194,75.81271199999999
98,26.9082561,75.8125649
99,26.9144987,75.8055244
100,26.9054195,75.7942573
101,26.9121913,75.7941699
102,26.9032764,75.7927392
103,26.9154985,75.81016389999999
104,26.9154985,75.81016389999999
105,26.9152764,75.80982809999999
106,26.9060791,75.7914162
107,26.9142837,75.80486499999999
108,26.9078233,75.7989502
109,26.9150258,75.8000838
110,26.9017394,75.7969244
111,26.9060791,75.7914162
112,26.9145516,75.8129474
113,26.9092702,75.80021339999999
114,26.9108605,75.8111308
115,26.906796,75.7952279
116,26.9085538,75.7943489
117,26.9122583,75.8005896
118,26.9100511,75.80973130000001
119,26.910926,75.80567900000001
120,26.9072787,75.798097
121,26.9122583,75.8005896
122,26.9040558,75.7971268
123,26.9092106,75.81002099999999
124,26.9094782,75.8025021
125,26.9025152,75.8010151
126,26.90677,75.795361
127,26.8898071,75.7939272
128,26.9078401,75.7991437
129,26.9085815,75.7998212
130,26.915156,75.80050899999999
131,26.9036636,75.7943251
132,26.91359,75.79414799999999
133,26.91359,75.79414799999999
134,26.9071103,75.8051832
135,26.9138239,75.8062405
136,0.0,0.0
137,26.9141483,75.8067306
138,26.9132822,75.7940182
139,26.9079896,75.8041935
140,26.821418,75.8481472
141,26.9145807,75.8058844
142,26.9088953,75.80011209999999
143,26.9084777,75.8032149
144,26.9077383,75.8060598
145,26.9057583,75.7946798
146,26.9102678,75.80738629999999
147,26.9109485,75.8080335
148,26.9054195,75.7942573
149,26.8884217,75.8111034
150,26.9094623,75.81021779999999
151,26.9108228,75.8080658
152,26.910814,75.80195789999999
153,26.9095414,75.7985303
154,26.9073299,75.806061
155,26.9063811,75.7963704
156,26.9150076,75.8024786
157,26.9107691,75.8099737
158,26.914308,75.802273
159,26.91006,75.801871
160,26.906217,75.796587
161,26.9060791,75.7914162
162,26.9069748,75.79516389999999
163,26.9150534,75.7998609
164,26.9129668,75.8082218
165,26.9089701,75.80274299999999
166,26.9069359,75.79690839999999
167,26.9108494,75.7986025
168,26.8966972,75.82447069999999
169,26.9165307,75.8064314
170,26.9143663,75.7941634
171,26.9148801,75.8086593
172,26.9139983,75.8059202
173,26.903284,75.79283629999999
174,26.9070239,75.79708769999999
175,26.904923,75.795214
176,26.910926,75.80567900000001
177,26.9103337,75.8074221
178,26.906527,75.795945
179,26.912289,75.79389599999999
180,26.9086608,75.8030553
181,26.9097371,75.79093809999999
182,26.9646247,75.7726823
183,26.908825,75.810513
184,26.914988,75.8032312
185,26.9143498,75.804217
186,26.914535,75.80680300000002
187,26.908661,75.800022
188,26.9139966,75.8074608
189,26.9063151,75.796396
190,26.8724802,75.7582544
191,26.9149241,75.8097418
192,26.9139983,75.8059202
193,26.9139983,75.8059202
194,26.9315068,75.8064325
195,26.9146851,75.8055928
196,26.907767,75.801943
197,26.906737,75.7962
198,26.9008625,75.7949059
199,26.9110612,75.79522159999999
200,26.9151415,75.8039689
201,26.9132182,75.8028157
202,26.908964,75.79901199999999
203,26.9090875,75.8100522
204,26.9136874,75.7922577
205,26.9119682,75.7972336
206,26.910926,75.80567900000001
207,26.9014328,75.7991621
208,26.8545153,75.80823459999999
209,26.8562753,75.8060016
210,26.8453287,75.8082065
211,26.8532022,75.8067812
212,26.8433712,75.8146179
213,26.8447563,75.8215607
214,26.8562523,75.8060959
215,26.8408344,75.8085898
216,26.854581,75.80725
217,26.853553,75.80503
218,26.8557254,75.8198814
219,26.8548629,75.81347869999999
220,26.9152859,75.7505058
221,26.849895,75.81034559999999
222,26.8477834,75.80572269999999
223,26.8550438,75.8080791
224,26.8542616,75.8052567
225,26.8590977,75.80871139999999
226,26.8562753,75.8060016
227,26.8499147,75.7996457
228,26.849301,75.80246
229,26.8489489,75.8140634
230,26.8481624,75.8043022
231,26.8498657,75.80020090000001
232,26.8561324,75.8069785
233,26.8498669,75.8001164
234,26.8470463,75.80779729999999
235,26.853021,75.8046688
236,26.8622998,75.80636109999999
237,26.85192,75.811695
238,26.840742,75.808054
239,26.9119465,75.7971769
240,26.8388209,75.8109688
241,26.8517927,75.8104354
242,26.8590384,75.8089013
243,26.843529,75.802357
244,26.84718,75.8064593
245,26.8587965,75.80970889999999
246,26.853505,75.805285
247,26.8475441,75.8062056
248,26.851556,75.8110109
249,26.8494257,75.8021722
250,26.8513331,75.81061199999999
251,26.8500689,75.8024167
252,26.8546278,75.80756939999999
253,26.8590824,75.8091979
254,26.8594024,75.8081337
255,26.8564135,75.81874959999999
256,26.8474966,75.8071819
257,26.8406788,75.8084087
258,26.8186294,75.8290828
259,26.8443653,75.8085663
260,26.8449564,75.8130829
261,26.8562028,75.80730419999999
262,26.8553175,75.8067698
263,26.8467903,75.809788
264,26.9129258,75.8031342
265,26.8588471,75.8097844
266,26.8470396,75.8089741
267,26.8400424,75.80740899999999
268,26.8487293,75.814223
269,26.8547103,75.80756149999999
270,26.8530071,75.8049147
271,26.85317,75.80689199999999
272,26.8498597,75.8093444
273,26.8557197,75.8069337
274,26.8517888,75.80519869999999
275,26.843529,75.802357
276,26.8589205,75.80910829999999
277,26.8478744,75.82141469999999
278,26.8545198,75.8082343
279,26.8528005,75.8054418
280,26.8526491,75.80503139999999
281,26.8452699,75.8133043
282,26.8490597,75.8092597
283,26.8516762,75.8053003
284,26.8536134,75.8051085
285,26.90078,75.734278
286,26.856059,75.80661099999999
287,26.850843,75.825256
288,26.8523279,75.8052259
289,26.8564012,75.80604559999999
290,26.8312836,75.8430511
291,26.839193,75.81635899999999
292,26.8592646,75.8085253
293,26.8070029,75.85844019999999
294,26.845084,75.8004026
295,26.8337979,75.80434129999999
296,26.8504453,75.802729
297,26.845695,75.81261909999999
298,26.8478217,75.8093042
299,26.8566319,75.8087326
300,26.853021,75.8046688
301,26.8703548,75.80897209999999
302,26.853021,75.8046688
303,26.8452699,75.8133043
304,26.8494216,75.8096692
305,26.8443653,75.8085663
306,26.840358,75.7935234
307,26.8517927,75.8104354
308,26.8546873,75.8074357
309,26.8394829,75.8141393
310,26.9114379,75.8240301
311,26.818976,75.85897
312,26.8560979,75.81896549999999
313,26.8467684,75.8256743
314,26.8476536,75.8048694
315,26.847641,75.8178406
316,26.8408477,75.80832509999999
317,26.853021,75.8046688
318,26.8475642,75.8051279
319,26.854471,75.8085842
320,26.8554498,75.8079139
321,26.8531857,75.8067366
322,26.8465947,75.80072109999999
323,26.8069981,75.85846599999999
324,26.8217058,75.81104900000001
325,26.9100931,75.79726409999999
326,26.8506926,75.81043679999999
327,26.8556354,75.80777739999999
328,26.8466574,75.80951979999999
329,26.8528808,75.8048366
330,26.8289689,75.84422649999999
331,26.8511649,75.8192315
332,26.8462847,75.8133422
333,26.8550779,75.80799619999999
334,26.8464387,75.8104539
335,26.8547464,75.8135566
336,26.846702,75.8102677
337,26.8533722,75.8050399
338,26.8500915,75.8023918
339,26.8433672,75.8146089
340,26.8534797,75.80503019999999
341,26.8533831,75.80498349999999
342,26.8541609,75.8052584
343,26.8519473,75.7670627
344,26.859459,75.80825999999999
345,26.8518513,75.8050378
346,26.847048,75.80720699999999
347,26.8432083,75.8146548
348,26.8983833,75.7555094
349,26.8547765,75.80737309999999
350,26.8501277,75.8121757
351,26.8559464,75.8061878
352,26.8524319,75.8052611
353,26.8561542,75.8070244
354,26.8595595,75.8090928
355,26.847007,75.807419
356,26.8477879,75.80559079999999
357,26.84579,75.81854299999999
358,26.8554278,75.80681
359,26.8546343,75.81276319999999
360,26.8443653,75.8085663
361,26.849364,75.8017756
362,26.853021,75.8046688
363,26.8256254,75.8460544
364,26.8538874,75.80660019999999
365,26.8429883,75.8145356
366,26.8533442,75.8052088
367,26.8515904,75.8183392
368,26.8422,75.80946399999999
369,26.8502671,75.8194895
370,26.8650608,75.80674230000001
371,26.8513541,75.825163
372,26.8502264,75.8071456
373,26.8487269,75.81804249999999
374,26.8420314,75.8144233
375,26.840843,75.8081401
376,26.8509405,75.8183194
377,26.8501545,75.80245599999999
378,26.8493947,75.80994249999999
379,26.8513619,75.8105242
380,26.8469964,75.8084992
381,26.8495913,75.80996809999999
382,26.8547561,75.8083808
383,26.8359543,75.8661439
384,26.8446718,75.800772
385,26.8496984,75.8095357
386,26.8441542,75.80342739999999
387,26.8498597,75.8093444
388,26.8470629,75.80783799999999
389,26.8490697,75.8016219
390,26.8562802,75.8066753
391,26.8597443,75.8073063
392,26.8673182,75.8030656
393,26.8449564,75.8130829
394,26.8442141,75.8050052
395,26.8507403,75.8117891
396,26.8529075,75.80509110000001
397,26.8514747,75.81890849999999
398,26.8464735,75.80847419999999
399,26.8467049,75.8005573
400,26.9014128,75.8360945
401,26.8544555,75.76646560000002
402,26.9229506,75.8015147
403,26.8463761,75.8004811
404,26.8518023,75.8050414
405,26.8461002,75.8131143
406,26.8487293,75.814223
407,26.8434598,75.8023115
408,26.8494199,75.8142895
409,26.8550135,75.8135095
410,26.850207,75.82107970000001
411,26.8469937,75.80899099999999
412,26.855404,75.8068724
413,26.8557254,75.8198814
414,26.8473676,75.805528
415,26.8485339,75.8061817
416,26.8507544,75.8117781
417,26.8404492,75.808342
418,26.8523461,75.811691
419,26.8566387,75.8178752
420,26.8409138,75.811685
421,26.8035717,75.8558103
422,26.8504481,75.8203106
423,26.8558972,75.80635269999999
424,26.8549209,75.813174
425,26.8525389,75.82347469999999
426,26.8383904,75.7986296
427,26.847161,75.817435
428,26.8511064,75.81706880000002
429,26.8633711,75.7776439
430,26.8529033,75.8050425
431,26.872545,75.758432
432,26.851565,75.822807
433,26.8480896,75.8018227
434,26.8403834,75.830557
435,26.9109084,75.795189
436,26.8509045,75.81835199999999
437,26.825173,75.84635
438,26.8472695,75.8281286
439,26.8517927,75.8104354
440,26.8466574,75.80951979999999
441,26.851984,75.8116851
442,26.8408344,75.8085898
443,26.8582801,75.82406619999999
444,26.8549209,75.813174
445,26.8487368,75.80977150000001
446,26.847295,75.8603004
447,26.851565,75.822807
448,26.8466664,75.80910000000002
449,26.8497606,75.8094212
450,26.853021,75.8046688
451,26.8535632,75.8051578
452,26.834632,75.8078589
453,26.8470396,75.8089741
454,26.8406656,75.80895439999999
455,26.8469937,75.80899099999999
456,26.853021,75.8046688
457,26.844652,75.800771
458,26.8517888,75.80519869999999
459,26.8582408,75.8241663
460,26.850286,75.8104183
461,26.8223947,75.86325479999999
462,26.8069858,75.8585552
463,26.8556175,75.8065009
464,26.853021,75.8046688
465,26.8419758,75.8134915
466,26.8561521,75.82010280000002
467,26.8544865,75.8071803
468,26.9088603,75.80013269999999
469,26.8079575,75.8591248
470,26.8406606,75.80846319999999
471,26.8534088,75.8031106
472,26.8180628,75.77172569999999
473,26.8445486,75.8084136
474,26.824395,75.864863
475,26.8506758,75.81184019999999
476,26.848321,75.8126209
477,26.8334284,75.80895249999999
478,26.8502671,75.8194895
479,26.834632,75.8078589
480,26.8581983,75.8242283
481,26.8496933,75.8095611
482,26.8684398,75.82253829999999
483,26.8438254,75.8156432
484,26.836453,75.85061209999999
485,26.8473082,75.8091287
486,26.862001,75.79995199999999
487,26.906217,75.796587
488,26.8442141,75.8050052
489,26.9100931,75.79726409999999
490,26.8438254,75.8156432
491,26.8562567,75.80598119999999
492,26.8450633,75.81308539999999
493,26.8430022,75.8304376
494,26.8511649,75.8192315
495,26.847048,75.80720699999999
496,26.8481337,75.8038126
497,26.8473133,75.8084547
498,26.8354042,75.8276394
499,26.8478178,75.8044007
500,26.853502,75.80909799999999
501,26.8490597,75.8092597
502,29.0315896,77.0723807
503,26.850593,75.80896899999999
504,26.8548662,75.8242966
505,26.8513541,75.825163
506,26.8513927,75.8183442
507,26.8346723,75.81167219999999
508,26.8445291,75.8182909
509,30.3397809,76.3868797
510,26.850728,75.8025254
511,26.8571936,75.8307242
512,26.8403281,75.80897519999999
513,26.8452296,75.8129749
514,0.0,0.0
515,26.846248,75.810419
516,26.8438254,75.8156432
517,26.8422558,75.8156855
518,26.8394829,75.8141393
519,26.86848,75.79672219999999
520,26.847718,75.8043617
521,26.8406606,75.80846319999999
522,26.8529867,75.8049747
523,26.8469964,75.8084992
524,26.8374411,75.803387
525,26.8438,75.81461999999999
526,26.8490597,75.8092597
527,26.8587861,75.8083041
528,26.845005,75.8131193
529,26.889272,75.746978
530,26.8523523,75.8115549
531,26.8548662,75.8242966
532,26.8420322,75.8144437
533,26.8509405,75.8183194
534,26.85332,75.806772
535,26.8186294,75.8290828
536,26.8676243,75.8048889
537,26.845695,75.81261909999999
538,26.8435132,75.8245456
539,26.8430568,75.8075984
540,26.8555963,75.80661119999999
541,26.8532539,75.80675939999999
542,26.846821,75.825794
543,26.8251192,75.8464216
544,26.8146043,75.80011019999999
545,26.8562753,75.8060016
546,28.66463809999999,77.22165749999999
547,26.851455,75.82513200000001
548,26.8507106,75.81181269999999
549,26.834769,75.84926
550,26.8501229,75.8211089
551,0.0,0.0
552,26.9094782,75.8025021
553,26.8466574,75.8095197
554,26.830471,75.8426114
555,26.8506841,75.819692
556,26.8477291,75.8061603
557,26.8447904,75.816364
558,26.8548629,75.81347869999999
559,26.8512287,75.8250937
560,28.0091204,73.3450075
561,26.836322,75.81413549999999
562,26.8449564,75.8130829
563,26.8473181,75.80846009999999
564,26.8570992,75.82393970000001
565,26.8579227,75.8086987
566,26.8548455,75.80724289999999
567,26.867071,75.764076
568,26.8474966,75.8071819
569,26.8850602,75.80120579999999
570,26.853021,75.8046688
571,26.8490597,75.8092597
572,26.8447808,75.8134638
573,26.8525767,75.8191152
574,26.8341511,75.8244631
575,26.8466574,75.8095197
576,26.8471628,75.81428799999999
577,26.8511202,75.817908
578,26.8430233,75.8304923
579,26.8398016,75.8139903
580,26.853653,75.80505
581,26.7975748,75.8430886
582,26.925719,75.7921085
583,26.8036486,75.857533
584,26.8442712,75.8295645
585,26.8490928,75.80992359999999
586,26.8549338,75.812797
587,26.8556176,75.8073526
588,26.8476536,75.8048694
589,26.845695,75.81261909999999
590,26.847736,75.80144
591,26.822627,75.862105
592,26.8435132,75.8245456
593,26.855404,75.8068724
594,26.8487433,75.7955214
595,26.8467115,75.8090421
596,26.8101505,75.8831531
597,26.8325602,75.8307737
598,26.8527404,75.804862
599,26.8431883,75.8139293
600,26.84912,75.80979669999999
601,26.823869,75.86487699999999
602,26.8431216,75.8145049
603,26.855404,75.8068724
604,26.84152,75.815243
605,26.8401371,75.8226403
606,26.8485324,75.8013922
607,26.846248,75.810419
608,26.8552069,75.806699
609,26.8584376,75.8240318
610,26.847857,75.8094165
611,26.8328339,75.8110782
612,26.8509045,75.81835199999999
613,26.8419398,75.8272473
614,26.8469964,75.8084992
615,26.8498597,75.8093444
616,26.858049,75.8243007
617,26.8646149,75.79663479999999
618,26.8162606,75.8403206
619,26.8468914,75.8163929
620,26.853021,75.8046688
621,26.8378939,75.8224656
622,26.8354042,75.8276394
623,26.8492773,75.82120309999999
624,26.925719,75.7921085
625,26.8466574,75.80951979999999
626,26.847493,75.827133
627,26.847428,75.820088
628,26.8563263,75.8208329
629,39.0997265,-94.5785667
630,26.8463761,75.8004811
631,26.8501286,75.8024624
632,26.839193,75.81635899999999
633,26.8562594,75.8059775
634,26.8433737,75.8146012
635,26.8528081,75.805414
636,26.8545153,75.80823459999999
637,26.8466574,75.80951979999999
638,26.8476536,75.8048694
639,26.8462847,75.8133422
640,26.8531857,75.8067366
641,26.8332952,75.8084432
642,28.0072449,73.3495452
643,26.854727,75.8075305
644,26.8469964,75.8084992
645,26.925719,75.7921085
646,26.8443653,75.8085663
647,26.8437601,75.8175392
648,26.8466977,75.8088993
649,26.8237521,75.8656661
650,26.847493,75.827133
651,26.8466574,75.80951979999999
652,26.849339,75.821096
653,25.4320478,77.66438149999999
654,26.8478744,75.82141469999999
655,26.895303,75.750557
656,26.8548662,75.8242966
657,26.9163439,75.79587719999999
658,26.8592301,75.8087649
659,26.799258,75.81519399999999
660,26.8447563,75.8215607
661,26.846603,75.8052299
662,26.8673973,75.8039518
663,26.853021,75.8046688
664,26.922596,75.804411
665,26.8548662,75.8242966
666,26.8552069,75.806699
667,26.8466574,75.80951979999999
668,26.8530068,75.80544239999999
669,26.8466574,75.80951979999999
670,26.8584376,75.8240318
671,26.8466574,75.80951979999999
672,26.894635,75.83643099999999
673,26.845363,75.825368
674,26.833531,75.814658
675,26.8391448,75.8093378
676,26.8541798,75.80816229999999
677,26.8495722,75.8007765
678,26.8481624,75.8043022
679,26.8502183,75.8196527
680,26.853021,75.8046688
681,26.8562802,75.8066753
682,26.8477834,75.80572269999999
683,26.8471795,75.81745339999999
684,26.8502255,75.8101125
685,26.8406606,75.80846319999999
686,26.862447,75.81387099999999
687,26.8467684,75.8256743
688,26.854095,75.821707
689,26.8406606,75.80846319999999
690,26.8337615,75.8352525
691,26.9272548,75.80873489999999
692,26.852794,75.8052738
693,26.8504741,75.81031229999999
694,26.8557837,75.80885839999999
695,26.853914,75.80655399999999
696,26.9124336,75.7872709
697,26.9165026,75.8141572
698,26.8432719,75.8138518
699,26.8541798,75.80816229999999
700,26.8467083,75.8043337
701,26.8369569,75.8085369
702,26.813372,75.7997132
703,26.8466574,75.80951979999999
704,26.847641,75.8178406
705,26.8471181,75.8085246
706,26.8489522,75.8042995
707,26.9143663,75.7941634
708,26.8361265,75.8039433
709,26.8430901,75.79745799999999
710,26.8469646,75.8177761
711,26.824533,75.847417
712,26.8468214,75.825794
713,26.841963,75.81163690000001
714,26.930363,75.807112
715,26.8424774,75.799121
716,26.8578438,75.8249313
717,26.8226359,75.84789959999999
718,26.847736,75.80144
719,26.84688,75.82582699999999
720,26.8498597,75.8093444
721,26.8469964,75.8084992
722,26.8509045,75.81835199999999
723,26.850155,75.819677
724,26.8438254,75.8156432
725,26.849339,75.821096
726,26.844162,75.8296014
727,26.8646149,75.79663479999999
728,26.8922831,75.8069135
729,26.8394653,75.7944799
730,26.8395036,75.7941969
731,26.8662589,75.7963153
732,26.8619173,75.7922186
733,26.8403326,75.7934674
734,26.7674854,75.8362399
735,26.8809133,75.7980161
736,26.8531128,75.7948591
737,26.8401139,75.7942928
738,26.8411816,75.79609529999999
739,26.8549403,75.7950539
740,26.8498071,75.7941963
741,26.8653709,75.796476
742,26.8385512,75.7941359
743,26.8567133,75.79587169999999
744,26.8642556,75.7954412
745,26.7995015,75.8174591
746,26.7965215,75.8135956
747,26.8879476,75.80331009999999
748,26.8654575,75.79625419999999
749,26.868426,75.796983
750,26.8507434,75.7953897
751,26.8682164,75.7969863
752,26.8766443,75.8089233
753,26.848899,75.77926099999999
754,26.8507475,75.7962187
755,0.0,0.0
756,26.8644354,75.7958063
757,26.8507475,75.7962187
758,26.8076986,75.8052855
759,26.8031931,75.8092897
760,26.8030857,75.8085689
761,26.7828426,75.8350054
762,26.8283289,75.7939768
763,26.8426449,75.79466149999999
764,26.8645587,75.79670209999999
765,26.867035,75.79588
766,26.8654242,75.7966988
767,26.8180923,75.7977087
768,26.843443,75.79467260000001
769,26.8007527,75.8198322
770,26.8008628,75.8199874
771,26.863003,75.79195299999999
772,26.8104049,75.80752989999999
773,13.6251137,79.4141844
774,26.7979513,75.8132262
775,26.7965215,75.8135956
776,26.9064967,75.81503959999999
777,26.8216519,75.8162068
778,26.911092,75.802024
779,26.8505603,75.7920834
780,26.8222552,75.7946697
781,26.8394708,75.7949592
782,26.8024064,75.8093079
783,26.8550444,75.7951458
784,26.8429876,75.79403839999999
785,26.8813411,75.7976726
786,26.8812742,75.8001038
787,26.8587817,75.7921752
788,26.8187754,75.7974759
789,26.825986,75.794046
790,26.7999396,75.81933169999999
791,26.8217058,75.81104900000001
792,26.8507475,75.7962187
793,26.7976077,75.81347869999999
794,26.839452,75.79452169999999
795,26.8497392,75.7935452
796,26.8556147,75.7952371
797,26.8034723,75.8094375
798,26.8033955,75.8091498
799,26.8797865,75.7908204
800,26.8034893,75.80922660000002
801,26.7902601,75.8190372
802,26.8676312,75.79686269999999
803,26.8763463,75.7979991
804,26.8084955,75.8127931
805,26.86231,75.794714
806,26.8624997,75.7950015
807,26.856447,75.7953567
808,26.8290783,75.7939267
809,26.8791899,75.7909119
810,26.799258,75.81519399999999
811,26.8055374,75.8070951
812,26.8703279,75.7968154
813,26.916319,75.811165
814,26.8819259,75.7975034
815,26.8385272,75.7940709
816,26.806091,75.80827049999999
817,26.8072931,75.8054136
818,26.805547,75.8417834
819,26.8633674,75.7906232
820,26.8559341,75.8062242
821,26.857631,75.792649
822,26.8085097,75.8128528
823,26.8813269,75.7888996
824,26.8051676,75.8356766
825,26.8426449,75.79466149999999
826,26.8590412,75.7957017
827,26.8790761,75.78772599999999
828,26.8034301,75.8092581
829,26.8024064,75.8093079
830,26.872014,75.785724
831,26.8565732,75.7952875
832,26.8180923,75.7977087
833,26.821461,75.810862
834,26.876666,75.802075
835,26.8491209,75.79063959999999
836,0.0,0.0
837,26.8883947,75.7872919
838,26.810192,75.808719
839,26.8623858,75.79471099999999
840,26.8568125,75.7957649
841,26.805537,75.80761
842,26.8808937,75.7841339
843,26.8429756,75.7942583
844,26.866752,75.7957081
845,26.8562571,75.7898733
846,26.7964141,75.81372879999999
847,26.8813717,75.7963259
848,26.8630584,75.7918262
849,26.7682058,75.8364793
850,26.7698828,75.85464309999999
851,26.8283289,75.7939768
852,26.7882441,75.8303263
853,26.886298,75.7933888
854,26.8028137,75.8098852
855,26.806045,75.809741
856,26.8678435,75.79694719999999
857,26.878386,75.7977938
858,26.8905537,75.7951408
859,26.8417597,75.79618889999999
860,26.8677782,75.8010719
861,26.8548662,75.79509569999999
862,26.811048,75.8050736
863,26.8192405,75.81273279999999
864,26.862001,75.79995199999999
865,26.863585,75.78956099999999
866,26.8732448,75.78193069999999
867,26.8857617,75.78455699999999
868,26.8039432,75.8285281
869,26.8431509,75.7939895
870,26.8630348,75.7948353
871,26.8009679,75.8206886
872,26.894687,75.822459
873,26.7996167,75.8114453
874,26.7884217,75.8286567
875,26.839521,75.7945557
876,26.8525444,75.7811024
877,26.8102184,75.8162907
878,26.8275016,75.7940836
879,26.8466273,75.8064979
880,26.80308,75.8145
881,26.7698828,75.85464309999999
882,26.8107538,75.8072519
883,26.811011,75.80507999999999
884,26.8079552,75.8100386
885,26.840358,75.7935234
886,26.8408227,75.7934578
887,26.827649,75.7940211
888,26.8629713,75.7921236
889,26.8906709,75.80491669999999
890,26.7687389,75.8473862
891,26.8730171,75.7976533
892,26.7957385,75.8141643
893,26.82142,75.81085
894,26.8840493,75.8007016
895,26.8738538,75.7905658
896,26.7882441,75.8303263
897,26.8892511,75.7920089
898,26.8401139,75.7942928
899,26.808913,75.832405
900,26.8556392,75.7953108
901,26.844936,75.792987
902,26.7998914,75.81895829999999
903,26.7976077,75.81347869999999
904,26.8906709,75.80491669999999
905,26.8055374,75.8070951
906,26.883344,75.8023328
907,26.9728827,75.7755147
908,26.8646857,75.7960927
909,26.7626668,75.828031
910,26.861036,75.791324
911,26.8078385,75.81261409999999
912,26.8388647,75.79387090000002
913,26.8058434,75.8362026
914,26.872721,75.80177599999999
915,26.8997336,75.7928297
916,26.8034769,75.8094507
917,26.8210554,75.8298472
918,26.797404,75.81362399999999
919,26.848491,75.7935517
920,26.776793,75.849535
921,26.7775596,75.8454215
922,26.8008703,75.821873
923,26.857573,75.790295
924,26.8369852,75.803089
925,26.785276,75.821077
926,26.953212,75.778322
927,26.8165155,75.83077829999999
928,26.8733691,75.7979124
929,26.8430881,75.7939912
930,26.8222554,75.794777
931,26.8055374,75.8070951
932,26.431622,80.3239729
933,26.8117083,75.8198508
934,26.8127503,75.8021983
935,26.8784875,75.7979802
936,26.8529757,75.7672394
937,26.8210554,75.8298472
938,26.7853906,75.8463338
939,26.8679353,75.796976
940,26.7984307,75.8128574
941,26.8283289,75.7939768
942,26.8703595,75.7968211
943,26.8445486,75.8084136
944,26.8768366,75.8020239
945,26.8610985,75.79123799999999
946,26.8189151,75.8315226
947,26.8006075,75.8216443
948,26.8033909,75.8103388
949,26.8100119,75.825977
950,26.7980047,75.8177115
951,26.7972818,75.8214948
952,26.8028137,75.8098852
953,26.8052925,75.8020506
954,26.8636174,75.79389619999999
955,26.8426449,75.79466149999999
956,26.8062345,75.8383686
957,26.8621429,75.79614389999999
958,26.8799366,75.7754956
959,26.9113787,75.7395604
960,26.87585,75.80169
961,26.843443,75.79467260000001
962,26.7993877,75.8177279
963,26.800533,75.832328
964,26.846233,75.79357399999999
965,26.8212427,75.804216
966,26.8615282,75.7956645
967,26.878831,75.7923091
968,26.868276,75.7970129
969,26.8202307,75.7958003
970,26.9443465,75.7437486
971,26.8724802,75.7582544
972,26.8220604,75.8142408
973,26.794686,75.81808699999999
974,26.8055374,75.8070951
975,26.790118,75.8183217
976,26.8831487,75.74849449999999
977,26.79964,75.79772
978,26.8508765,75.7911994
979,26.8053166,75.8405685
980,26.8084234,75.8105963
981,26.8068353,75.8205828
982,26.7971621,75.8403883
983,26.8202307,75.7958003
984,26.8014907,75.8033963
985,26.7840344,75.81489549999999
986,26.86848,75.79672219999999
987,26.8195315,75.7970196
988,26.884325,75.800831
